"TypeCode","FreqCode","RefPeriodId","RefYear","RefMonth","Period","ReporterCode","ReporterISO","ReporterDesc","FlowCode","FlowDesc","PartnerCode","PartnerISO","PartnerDesc","Partner2Code","Partner2ISO","Partner2Desc","ClassificationCode","ClassificationSearchCode","IsOriginalClassification","CmdCode","CmdDesc","AggrLevel","IsLeaf","CustomsCode","CustomsDesc","MosCode","MotCode","MotDesc","QtyUnitCode","QtyUnitAbbr","Qty","IsQtyEstimated","AltQtyUnitCode","AltQtyUnitAbbr","AtlQty","IsAltQtyEstimated","NetWgt","IsNetWgtEstimated","GrossWgt","IsGrossWgtEstimated","Cifvalue","Fobvalue","PrimaryValue","LegacyEstimationFlag","IsReported","IsAggregate",
"C","A","20110101","2011","52","2011","276","DEU","Germany","X","Export","0","W00","World","0","W00","World","H3","HS","true","020120","Meat; of bovine animals, cuts with bone in (excluding carcasses and half-carcasses), fresh or chilled","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","181096021","false","8","kg","181096021","false","181096021","false",,"false",,"984772449.924","984772449.924","0","false","true",
"C","A","20110101","2011","52","2011","276","DEU","Germany","M","Import","0","W00","World","0","W00","World","H3","HS","true","020130","Meat; of bovine animals, boneless cuts, fresh or chilled","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","126284899","false","8","kg","126284899","false","126284899","false",,"false","1360740137.808",,"1360740137.808","0","false","true",
"C","A","20110101","2011","52","2011","276","DEU","Germany","X","Export","0","W00","World","0","W00","World","H3","HS","true","020130","Meat; of bovine animals, boneless cuts, fresh or chilled","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","84770353","false","8","kg","84770353","false","84770353","false",,"false",,"745524043.081","745524043.081","0","false","true",
"C","A","20110101","2011","52","2011","276","DEU","Germany","M","Import","0","W00","World","0","W00","World","H3","HS","true","020210","Meat; of bovine animals, carcasses and half-carcasses, frozen","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","91868","false","8","kg","91868","false","91868","false",,"false","237355.877",,"237355.877","0","false","true",
"C","A","20110101","2011","52","2011","276","DEU","Germany","X","Export","0","W00","World","0","W00","World","H3","HS","true","020210","Meat; of bovine animals, carcasses and half-carcasses, frozen","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","6382","false","8","kg","6382","false","6382","false",,"false",,"35357.131","35357.131","0","false","true",
"C","A","20110101","2011","52","2011","276","DEU","Germany","M","Import","0","W00","World","0","W00","World","H3","HS","true","020220","Meat; of bovine animals, cuts with bone in (excluding carcasses and half-carcasses), frozen","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","810311","false","8","kg","810311","false","810311","false",,"false","4906595.851",,"4906595.851","0","false","true",
"C","A","20110101","2011","52","2011","276","DEU","Germany","X","Export","0","W00","World","0","W00","World","H3","HS","true","020220","Meat; of bovine animals, cuts with bone in (excluding carcasses and half-carcasses), frozen","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","1608442","false","8","kg","1608442","false","1608442","false",,"false",,"9509334.22","9509334.22","0","false","true",
"C","A","20110101","2011","52","2011","276","DEU","Germany","M","Import","0","W00","World","0","W00","World","H3","HS","true","020230","Meat; of bovine animals, boneless cuts, frozen","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","57466837","false","8","kg","57466837","false","57466837","false",,"false","336088414.453",,"336088414.453","0","false","true",
"C","A","20110101","2011","52","2011","276","DEU","Germany","X","Export","0","W00","World","0","W00","World","H3","HS","true","020230","Meat; of bovine animals, boneless cuts, frozen","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","51710559","false","8","kg","51710559","false","51710559","false",,"false",,"262711308.728","262711308.728","0","false","true",
"C","A","20110101","2011","52","2011","276","DEU","Germany","M","Import","0","W00","World","0","W00","World","H3","HS","true","020311","Meat; of swine, carcasses and half-carcasses, fresh or chilled","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","408596283","false","8","kg","408596283","false","408596283","false",,"false","830831833.396",,"830831833.396","0","false","true",
"C","A","20110101","2011","52","2011","276","DEU","Germany","X","Export","0","W00","World","0","W00","World","H3","HS","true","020311","Meat; of swine, carcasses and half-carcasses, fresh or chilled","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","195500038","false","8","kg","195500038","false","195500038","false",,"false",,"480430612.868","480430612.868","0","false","true",
"C","A","20110101","2011","52","2011","276","DEU","Germany","M","Import","0","W00","World","0","W00","World","H3","HS","true","020312","Meat; of swine, hams, shoulders and cuts thereof, with bone in, fresh or chilled","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","195997299.566","true","-1","N/A","0","false","195997299.566","true",,"false","481565063.888",,"481565063.888","0","false","true",
"C","A","20110101","2011","52","2011","276","DEU","Germany","X","Export","0","W00","World","0","W00","World","H3","HS","true","020312","Meat; of swine, hams, shoulders and cuts thereof, with bone in, fresh or chilled","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","285088907","false","8","kg","285088907","false","285088907","false",,"false",,"714534161.152","714534161.152","0","false","true",
"C","A","20110101","2011","52","2011","276","DEU","Germany","M","Import","0","W00","World","0","W00","World","H3","HS","true","020319","Meat; of swine, n.e.c. in item no. 0203.1, fresh or chilled","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","320136518","false","8","kg","320136518","false","320136518","false",,"false","859009635.436",,"859009635.436","0","false","true",
"C","A","20110101","2011","52","2011","276","DEU","Germany","X","Export","0","W00","World","0","W00","World","H3","HS","true","020319","Meat; of swine, n.e.c. in item no. 0203.1, fresh or chilled","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","686903703","false","8","kg","686903703","false","686903703","false",,"false",,"2300530568.913","2300530568.913","0","false","true",
"C","A","20110101","2011","52","2011","276","DEU","Germany","M","Import","0","W00","World","0","W00","World","H3","HS","true","020321","Meat; of swine, carcasses and half-carcasses, frozen","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","745998","false","8","kg","745998","false","745998","false",,"false","1818323.562",,"1818323.562","0","false","true",
"C","A","20110101","2011","52","2011","276","DEU","Germany","X","Export","0","W00","World","0","W00","World","H3","HS","true","020321","Meat; of swine, carcasses and half-carcasses, frozen","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","35566712","false","8","kg","35566712","false","35566712","false",,"false",,"82492888.681","82492888.681","0","false","true",
"C","A","20110101","2011","52","2011","276","DEU","Germany","M","Import","0","W00","World","0","W00","World","H3","HS","true","020322","Meat; of swine, hams, shoulders and cuts thereof, with bone in, frozen","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","9522606","false","8","kg","9522606","false","9522606","false",,"false","22361408.338",,"22361408.338","0","false","true",
"C","A","20110101","2011","52","2011","276","DEU","Germany","X","Export","0","W00","World","0","W00","World","H3","HS","true","020322","Meat; of swine, hams, shoulders and cuts thereof, with bone in, frozen","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","33623379","false","8","kg","33623379","false","33623379","false",,"false",,"82312030.796","82312030.796","0","false","true",
"C","A","20110101","2011","52","2011","276","DEU","Germany","M","Import","0","W00","World","0","W00","World","H3","HS","true","020329","Meat; of swine, n.e.c. in item no. 0203.2, frozen","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","46240654","false","8","kg","46240654","false","46240654","false",,"false","165427271.482",,"165427271.482","0","false","true",
"C","A","20110101","2011","52","2011","276","DEU","Germany","X","Export","0","W00","World","0","W00","World","H3","HS","true","020329","Meat; of swine, n.e.c. in item no. 0203.2, frozen","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","466832069","false","8","kg","466832069","false","466832069","false",,"false",,"1272904930.669","1272904930.669","0","false","true",
"C","A","20110101","2011","52","2011","276","DEU","Germany","M","Import","0","W00","World","0","W00","World","H3","HS","true","020410","Meat; of sheep, lamb carcasses and half-carcasses, fresh or chilled","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","6414367","false","8","kg","6414367","false","6414367","false",,"false","44191735.441",,"44191735.441","0","false","true",
"C","A","20110101","2011","52","2011","276","DEU","Germany","X","Export","0","W00","World","0","W00","World","H3","HS","true","020410","Meat; of sheep, lamb carcasses and half-carcasses, fresh or chilled","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","352406","false","8","kg","352406","false","352406","false",,"false",,"3378832.128","3378832.128","0","false","true",
"C","A","20110101","2011","52","2011","276","DEU","Germany","M","Import","0","W00","World","0","W00","World","H3","HS","true","020421","Meat; of sheep, carcasses and half-carcasses (excluding carcasses and half-carcasses of lamb), fresh or chilled","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","186470","false","8","kg","186470","false","186470","false",,"false","1279768.151",,"1279768.151","0","false","true",
"C","A","20110101","2011","52","2011","276","DEU","Germany","X","Export","0","W00","World","0","W00","World","H3","HS","true","020421","Meat; of sheep, carcasses and half-carcasses (excluding carcasses and half-carcasses of lamb), fresh or chilled","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","535964","false","8","kg","535964","false","535964","false",,"false",,"2202241.993","2202241.993","0","false","true",
"C","A","20110101","2011","52","2011","276","DEU","Germany","M","Import","0","W00","World","0","W00","World","H3","HS","true","020422","Meat; of sheep (including lamb), cuts with bone in (excluding carcasses and half-carcasses), fresh or chilled","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","3848600","false","8","kg","3848600","false","3848600","false",,"false","51676946.923",,"51676946.923","0","false","true",
